iter	RMSE
591	0.06154356354
592	0.06151951779
593	0.06150954392
594	0.06149932702
595	0.06140834702
596	0.0613013185
597	0.06128991635
598	0.06123421579
599	0.06114344842
600	0.06106625444
601	0.06104654308
602	0.06095952632
603	0.06092527949
604	0.06091315045
605	0.06088065558
606	0.06079030009
607	0.06076413991
608	0.06069481142
609	0.06060619304
610	0.06055194305
611	0.06054151867
612	0.06048352429
613	0.0604107979
614	0.0603760975
615	0.0602979531
616	0.06020949416
617	0.06012005312
618	0.06003605558
619	0.06002146187
620	0.05999368457
621	0.05992743147
622	0.05986855835
623	0.05980831374
624	0.05979344425
625	0.0596878572
626	0.05967848269
627	0.05960625653
628	0.05959654848
629	0.05953191083
630	0.05945647865
631	0.05937453213
632	0.05928954065
633	0.05922314113
634	0.0591379175
635	0.0590552865
636	0.05902709194
637	0.0589762869
638	0.05890970583
639	0.05882560216
640	0.05872028361
641	0.05868460374
642	0.05860707472
643	0.05850708093
644	0.05842639961
645	0.05833812372
646	0.05832760065
647	0.05826647575
648	0.05824976576
649	0.05821242997
650	0.05819648983
651	0.05813910917
652	0.05805201333
653	0.05804497399
654	0.0580009246
655	0.05794099523
656	0.05787474641
657	0.0577918078
658	0.0577516177
659	0.05768893927
660	0.05767934586
661	0.05762707328
662	0.05762004105
663	0.05757130389
664	0.05755611981
665	0.05749273294
666	0.05748237454
667	0.05742637116
668	0.05741783454
669	0.05732591286
670	0.05731299396
671	0.05725258653
672	0.05722832328
673	0.05715986282
674	0.05707629892
675	0.05704378191
676	0.05697903144
677	0.05692629958
678	0.05685529274
679	0.05676551776
680	0.05670091107
681	0.05664704124
682	0.05658577593
683	0.05657687094
684	0.05651603969
685	0.05642253096
686	0.05641565807
687	0.05637993191
688	0.05637255248
689	0.05636376538
690	0.05634002339
691	0.05626619549
692	0.05620370913
693	0.05619652635
694	0.05618889769
695	0.05611806658
696	0.05605765921
697	0.05601528732
698	0.05590496651
699	0.05584936178
700	0.05576969539
701	0.05572281199
702	0.05571680826
703	0.05564445591
704	0.05555794683
705	0.05546734182
706	0.05542459491
707	0.05541605747
708	0.05540875654
709	0.05537991689
710	0.05528202435
711	0.05526555555
712	0.05518827574
713	0.0551031112
714	0.05509558687
715	0.05502896046
716	0.0550151698
717	0.05494340072
718	0.0549242312
719	0.05491184853
720	0.05482215907
721	0.05481649694
722	0.05474034961
723	0.05468632474
724	0.05459347083
725	0.05458498311
726	0.05455144761
727	0.05454252621
728	0.05444930994
729	0.05441448418
730	0.05436175992
731	0.05435628919
732	0.05428194872
733	0.05421266682
734	0.05413405288
735	0.05411489414
736	0.05407903635
737	0.05399950926
738	0.05392998683
739	0.0538878976
740	0.0538781888
741	0.05382905894
742	0.05378565325
743	0.05370711658
744	0.05365233212
745	0.05362803939
746	0.0535773082
747	0.05352376299
748	0.05345293759
749	0.05335865261
750	0.0533495034
751	0.05327473874
752	0.05323606998
753	0.05318335518
754	0.05317011163
755	0.05307649277
756	0.0530159632
757	0.05295430719
758	0.05287912546
759	0.05285708201
760	0.05278556137
761	0.05273257189
762	0.05266586765
763	0.05261611283
764	0.05251783191
765	0.05243372181
766	0.05237405135
767	0.05234855749
768	0.05228070356
769	0.05223148556
770	0.05219063994
771	0.05210482235
772	0.05210015468
773	0.05201610641
774	0.05200971509
775	0.05195545806
776	0.05195085578
777	0.05194574939
778	0.05190595422
779	0.05184392379
780	0.05178258397
781	0.05171420225
782	0.05167265338
783	0.0515980289
784	0.0515933201
785	0.05158871759
786	0.05153106284
787	0.05152596562
788	0.05150096863
789	0.05148557134
790	0.05140069288
791	0.05133772359
792	0.05128457774
793	0.05125030266
794	0.05123879669
795	0.05123147883
796	0.05115605916
797	0.05115107945
798	0.05108764224
799	0.05102254895
800	0.05096121032
801	0.0509028494
802	0.05080774402
803	0.05079397261
804	0.05075661284
805	0.05070409992
806	0.05065443208
807	0.05057467765
808	0.05050492745
809	0.05046457748
810	0.05044887748
811	0.05043806683
812	0.05038292614
813	0.0503777834
814	0.05037147997
815	0.05036602959
816	0.05034574163
817	0.05028174545
818	0.05026762628
819	0.05019876823
820	0.0501593247
821	0.05010640164
822	0.05006532722
823	0.04999019128
824	0.0499202441
825	0.04988284895
826	0.04982298889
827	0.04973962883
828	0.04967705393
829	0.04967263486
830	0.04963100053
831	0.04958916721
832	0.0495260446
833	0.04949604818
834	0.04944083204
835	0.04937670984
836	0.04930537475
837	0.04921896203
838	0.04914683816
839	0.04910159996
840	0.04906367208
841	0.04900921112
842	0.04898511933
843	0.04895278183
844	0.0489038419
845	0.04882532158
846	0.04875096274
847	0.04867857098
848	0.04862150023
849	0.04859972481
850	0.04853977136
851	0.04852159597
852	0.04850920222
853	0.04846658755
854	0.04840840893
855	0.04834291922
856	0.04829870318
857	0.04825612425
858	0.0481891189
859	0.04814358409
860	0.04808251597
861	0.04800952967
862	0.04798078946
863	0.04794851331
864	0.04794088068
865	0.04790214913
866	0.04783722294
867	0.04783098612
868	0.04776156174
869	0.04770394289
870	0.0476998526
871	0.04764566776
872	0.04764033782
873	0.04763711961
874	0.04755775988
875	0.0475002424
876	0.04749495941
877	0.04744226435
878	0.04740581831
879	0.04736049648
880	0.04730728355
881	0.04724104859
882	0.04721156533
883	0.04714295664
884	0.04711400495
885	0.04706674387
886	0.04704449315
887	0.04701749356
888	0.0469559463
889	0.04694573377
890	0.04687650981
891	0.04684296697
892	0.04683668938
893	0.04678793698
894	0.04675869335
895	0.04674929504
896	0.04670460939
897	0.0466799672
898	0.04662771865
899	0.04658741638
900	0.04654053778
901	0.04648346377
902	0.04646925913
903	0.04642196039
904	0.04639494049
905	0.04639042361
906	0.04631829036
907	0.04624982261
908	0.04621265405
909	0.04616664528
910	0.04609040847
911	0.04608552718
912	0.04600575575
913	0.04598123653
914	0.04592729383
915	0.04588232288
916	0.04583196231
917	0.04582693031
918	0.04579031119
919	0.04574159397
920	0.04566470149
921	0.04560843348
922	0.04555362387
923	0.04549450195
924	0.04545815801
925	0.04545198498
926	0.04544647375
927	0.04537002847
928	0.04532185666
929	0.04525533215
930	0.04518484278
931	0.0451270641
932	0.04510944629
933	0.04509315696
934	0.04502659159
935	0.04499293546
936	0.04491305343
937	0.04484595326
938	0.04479286684
939	0.0447564124
940	0.04471529385
941	0.04468204695
942	0.04463678417
943	0.04458406286
944	0.04454786526
945	0.04448752225
946	0.04441015265
947	0.04439422488
948	0.0443428105
949	0.04432453388
950	0.04431969195
951	0.04425528809
952	0.04418971068
953	0.04416252391
954	0.04412155522
955	0.04406875499
956	0.04401399668
957	0.04395313568
958	0.04389723551
959	0.04385529657
960	0.04380876895
961	0.04375192431
962	0.04370367531
963	0.04366706335
964	0.04363216591
965	0.04361058651
966	0.04353817095
967	0.04353261314
968	0.0434977343
969	0.0434650389
970	0.04346056763
971	0.04343199418
972	0.04340544384
973	0.04337570506
974	0.04333390627
975	0.04328481442
976	0.04327937015
977	0.04323938331
978	0.04319933934
979	0.04314854536
980	0.0431009658
981	0.04305734273
982	0.04301808774
983	0.04301381774
984	0.0429677428
985	0.04291632226
986	0.04287350482
987	0.04281531273
988	0.0427924737
989	0.04276169985
990	0.04271598804
991	0.04267231568
992	0.04262586461
993	0.04260884431
994	0.04258066783
995	0.04257623243
996	0.04249819074
997	0.04245893251
998	0.04236307214
999	0.04232119389
1000	0.04229749625
1001	0.04223587539
1002	0.0422226758
1003	0.04217535543
1004	0.04215163519
1005	0.0421484717
1006	0.04208828857
1007	0.04205328915
1008	0.04202109752
1009	0.04198501973
1010	0.04194995044
1011	0.0419204168
1012	0.04186278627
1013	0.0418102232
1014	0.0418056568
1015	0.04175118822
1016	0.04174866193
1017	0.04172603945
1018	0.04166175336
1019	0.04161863076
1020	0.04156967494
1021	0.04155318216
1022	0.04154944726
1023	0.04151626635
1024	0.04147082794
1025	0.04146651128
1026	0.04141713188
1027	0.04138502874
1028	0.04135588352
1029	0.04134525346
1030	0.04132477935
1031	0.04125852422
1032	0.04120707372
1033	0.04115954692
1034	0.04115397245
1035	0.04115021937
1036	0.04111993151
1037	0.04108617371
1038	0.04103373983
1039	0.04098361734
1040	0.04097309225
1041	0.04093653724
1042	0.04087615743
1043	0.04086525452
1044	0.0408223223
1045	0.04078824826
1046	0.04074760894
1047	0.04068363317
1048	0.04062592528
1049	0.04061765633
1050	0.04059837081
1051	0.04055214161
1052	0.04052153192
1053	0.04051746608
1054	0.04049234663
1055	0.04043625051
1056	0.04040790831
1057	0.04035819548
1058	0.04032684599
1059	0.04028822837
1060	0.04025565999
1061	0.04022805029
1062	0.04020296128
1063	0.04015507245
1064	0.04011894568
1065	0.04008288296
1066	0.04006225412
1067	0.04000184802
1068	0.03995867908
1069	0.03990990047
1070	0.03987067527
1071	0.03986794145
1072	0.03983722993
1073	0.03979128905
1074	0.03975604169
1075	0.03973729133
1076	0.03970080827
1077	0.03969594897
1078	0.03965133618
1079	0.03960960439
1080	0.03959827135
1081	0.03957068721
1082	0.03953478936
1083	0.03950698834
1084	0.03944536491
1085	0.03939218285
1086	0.03937189056
1087	0.03931852522
1088	0.03929179076
1089	0.03925738842
1090	0.03920966231
1091	0.0391877251
1092	0.03913381598
1093	0.03906731302
1094	0.03904178407
1095	0.03897462572
1096	0.0389390066
1097	0.03890922623
1098	0.03885343405
1099	0.0388266634
1100	0.03876548738
1101	0.03876245399
1102	0.03869632095
1103	0.03866289782
1104	0.03864177796
1105	0.0386003934
1106	0.03855476548
1107	0.03855029347
1108	0.03851425409
1109	0.03851044548
1110	0.03847187121
1111	0.03843076848
1112	0.03840853555
1113	0.03835998534
1114	0.03830933713
1115	0.03827113594
1116	0.03826849278
1117	0.0382239547
1118	0.03817650953
1119	0.03813326343
1120	0.03812904419
1121	0.03809772723
1122	0.03806207647
1123	0.03802782905
1124	0.03800709409
1125	0.03796394741
1126	0.03794607858
1127	0.03791680049
1128	0.03791173583
1129	0.03787527306
1130	0.03787111673
1131	0.03786770332
1132	0.0378059287
1133	0.03774700665
1134	0.0377028623
1135	0.03765273904
1136	0.03761527786
1137	0.03758554502
1138	0.03755411805
1139	0.03753492727
1140	0.03749164977
1141	0.03748865763
1142	0.03743541158
1143	0.03734871461
1144	0.03728457269
1145	0.03724568997
1146	0.03724294428
1147	0.037214491
1148	0.03717676718
1149	0.0371413404
1150	0.0371172132
1151	0.03709787424
1152	0.03705960705
1153	0.037044783
1154	0.03704246916
1155	0.03700995767
1156	0.03700706618
1157	0.03696447218
1158	0.03691125517
1159	0.03688038845
1160	0.03687713553
1161	0.03685334017
1162	0.03685125527
1163	0.03684824271
1164	0.03683957091
1165	0.03683544358
1166	0.03680794097
1167	0.03678020136
1168	0.03674890006
1169	0.03674671883
1170	0.03668891637
1171	0.03662160684
1172	0.03659631316
1173	0.03658252862
1174	0.03658000971
1175	0.03657667479
1176	0.03651550965
1177	0.03650225192
1178	0.0364627306
1179	0.0364586601
1180	0.03641998553
1181	0.03641649963
1182	0.03635125697
1183	0.03631802568
1184	0.03629098603
1185	0.03622842505
1186	0.03618579255
1187	0.0361417371
1188	0.03609419006
1189	0.03605892223
1190	0.03601181349
1191	0.03597408942
1192	0.03597174445
1193	0.03594179346
1194	0.03589582716
1195	0.03584770923
1196	0.03581939318
1197	0.03578996927
1198	0.03575377341
1199	0.03571564855
1200	0.03567171151
1201	0.03564194127
1202	0.03561528549
1203	0.03559733185
1204	0.03559405142
1205	0.03556606229
1206	0.03552122206
1207	0.03547795848
1208	0.03547406323
1209	0.03543928082
1210	0.03543668288
1211	0.03539045823
1212	0.03536116352
1213	0.03535789964
1214	0.03532493763
1215	0.0352799998
1216	0.03525440845
1217	0.03522462082
1218	0.03520239558
1219	0.03519175103
1220	0.03518904737
1221	0.03514527637
1222	0.03509312313
1223	0.03505111513
1224	0.03503106205
1225	0.03499240981
1226	0.03499021745
1227	0.03493767652
1228	0.03493514187
1229	0.03491027914
1230	0.0349073033
1231	0.03487090787
1232	0.03483221184
1233	0.03479698035
1234	0.03475833754
1235	0.03473547886
1236	0.03469624281
1237	0.03465708516
1238	0.03462826283
1239	0.03460220091
1240	0.03457174889
1241	0.03456732745
1242	0.03455547023
1243	0.03451839134
1244	0.03449282263
1245	0.03448308156
1246	0.03443378298
1247	0.03439603199
1248	0.03434087332
1249	0.03431634018
1250	0.03426418998
1251	0.03421283111
1252	0.03419190855
1253	0.03414454861
1254	0.03407398289
1255	0.03404685565
1256	0.0340189747
1257	0.03400951637
1258	0.03400656767
1259	0.03397626128
1260	0.03393608266
1261	0.03389956069
1262	0.03384329083
1263	0.03380324078
1264	0.03378360837
1265	0.03377662389
1266	0.03374945117
1267	0.03372704747
1268	0.0336947957
1269	0.03368785512
1270	0.03366687032
1271	0.03363788836
1272	0.0335970556
1273	0.03352821321
1274	0.03349978494
1275	0.03347395919
1276	0.03342974784
1277	0.03339608497
1278	0.03339280281
1279	0.03336107805
1280	0.03332488631
1281	0.03328119718
1282	0.0332610968
1283	0.03325925084
1284	0.03322266683
1285	0.03317895715
1286	0.03314046694
1287	0.03313851651
1288	0.03313450748
1289	0.03313214069
1290	0.0330900228
1291	0.0330509513
1292	0.03302113788
1293	0.0329767799
1294	0.03293573292
1295	0.03292910454
1296	0.03292447039
1297	0.03288101777
1298	0.03284401478
1299	0.03282364251
1300	0.03277329112
1301	0.03272687033
1302	0.03269280481
1303	0.03265942342
1304	0.03264354357
1305	0.03258845763
1306	0.03254774711
1307	0.03254538354
1308	0.03252154472
1309	0.03251163368
1310	0.03248204108
1311	0.03245527665
1312	0.03245335678
1313	0.03243182075
1314	0.03242778298
1315	0.03239822078
1316	0.03237355881
1317	0.03233679189
1318	0.03231130219
1319	0.03229265364
1320	0.03226605964
1321	0.03222811921
1322	0.0321945043
1323	0.03213539776
1324	0.03210406683
1325	0.0320756421
1326	0.0320512365
1327	0.03202397995
1328	0.03199045025
1329	0.03196798319
1330	0.0319284229
1331	0.0318979349
1332	0.03185677208
1333	0.03182977989
1334	0.03182721734
1335	0.03179903027
1336	0.03175626096
1337	0.03174220705
1338	0.03169802493
1339	0.0316959167
1340	0.03167628333
1341	0.03165990864
1342	0.03165798117
1343	0.0316422543
1344	0.03161151726
1345	0.03156482588
1346	0.03153053996
1347	0.03150393084
1348	0.03147503583
1349	0.03146727187
1350	0.03143464556
1351	0.03140936426
1352	0.03140741051
1353	0.03138204526
1354	0.03134785529
1355	0.03134422894
1356	0.03133976388
1357	0.03130583852
1358	0.03127568839
1359	0.03123853732
1360	0.03120231469
1361	0.03117747869
1362	0.03114095574
1363	0.0311125186
1364	0.03108001548
1365	0.03103957823
1366	0.03099892175
1367	0.0309706946
1368	0.03093264784
1369	0.03088539539
1370	0.03086576984
1371	0.03086340685
1372	0.03081426257
1373	0.0307751907
1374	0.0307736402
1375	0.03076137087
1376	0.0307201416
1377	0.03067773167
1378	0.03064790589
1379	0.03061368471
1380	0.0305909129
1381	0.03055938843
1382	0.03051219233
1383	0.03048030653
1384	0.03044359032
1385	0.03042769708
1386	0.0304062835
1387	0.03039870247
1388	0.03038189929
1389	0.03035236082
1390	0.0303134632
1391	0.03029033581
1392	0.03026748073
1393	0.03023931397
1394	0.03023353423
1395	0.03020429255
1396	0.03020235221
1397	0.03017680694
1398	0.03017467788
1399	0.03014123344
1400	0.03011799388
1401	0.03011607933
1402	0.03009313556
1403	0.03008427242
1404	0.03005650842
1405	0.030021867
1406	0.03000209411
1407	0.03000048293
1408	0.02995377902
1409	0.0299308118
1410	0.02989734351
1411	0.02989426693
1412	0.02985815341
1413	0.02982135067
1414	0.02979153296
1415	0.02976103797
1416	0.02974023388
1417	0.0297089384
1418	0.02967609539
1419	0.02965034623
1420	0.02960922177
1421	0.0295819085
1422	0.02953288583
1423	0.02950414762
1424	0.02948408947
1425	0.0294469567
1426	0.02942714705
1427	0.02939236942
1428	0.02937637754
1429	0.02935628405
1430	0.02935317923
1431	0.02932478372
1432	0.02931228717
1433	0.02929290834
1434	0.02929028425
1435	0.02926063404
1436	0.02925731426
1437	0.02924101
1438	0.02921602536
1439	0.02921426896
1440	0.0291880947
1441	0.02917065726
1442	0.02914432131
1443	0.02914243544
1444	0.02911817682
1445	0.02909807876
1446	0.02906726054
1447	0.02904442826
1448	0.02901045994
1449	0.02897370468
1450	0.02894293919
1451	0.02894072033
1452	0.02891661548
1453	0.02888903156
1454	0.02886203549
1455	0.02885965081
1456	0.02885812966
1457	0.02883138893
1458	0.0288032801
1459	0.02876866069
1460	0.02874480502
1461	0.02872336257
1462	0.0287012564
1463	0.0286762568
1464	0.02866430089
1465	0.02865177933
1466	0.02863529837
1467	0.02861755011
1468	0.02860686159
1469	0.02858343682
1470	0.02858132018
1471	0.02855624407
1472	0.02853869856
1473	0.02852672774
1474	0.02849172407
1475	0.02845890569
1476	0.02843390938
1477	0.02843227947
1478	0.0284026412
1479	0.02837166989
1480	0.0283459079
1481	0.02832149353
1482	0.02830353138
1483	0.0282691067
1484	0.02826148757
1485	0.02822810459
1486	0.02821390378
1487	0.02817494349
1488	0.02817383456
1489	0.02814242647
1490	0.02811520703
1491	0.02808981762
1492	0.02808787932
1493	0.0280462913
1494	0.02801902228
1495	0.027994766
1496	0.02797419468
1497	0.02797249147
1498	0.02795112216
1499	0.02792164923
1500	0.02790412156
